"DOI","publisher","type","created","created_year"
"10.3233/jad-190919","IOS Press","journal-article",2019-12-17,2019
"10.1523/jneurosci.1904-19.2019","Society for Neuroscience","journal-article",2019-11-26,2019
"10.1074/jbc.ac119.011093","American Society for Biochemistry & Molecular Biology (ASBMB)","journal-article",2019-10-25,2019
"10.1371/journal.pone.0224408","Public Library of Science (PLoS)","journal-article",2019-10-29,2019
"10.1016/j.neuroimage.2019.116206","Elsevier BV","journal-article",2019-09-17,2019
"10.1371/journal.pbio.3000604","Public Library of Science (PLoS)","journal-article",2020-01-14,2020
"10.1016/j.celrep.2019.09.075","Elsevier BV","journal-article",2019-11-05,2019
"10.1186/s13148-019-0761-7","Springer Science and Business Media LLC","journal-article",2019-12-16,2019
"10.1093/bioinformatics/btz959","Oxford University Press (OUP)","journal-article",2020-01-07,2020
"10.1186/s12864-019-6192-1","Springer Science and Business Media LLC","journal-article",2019-11-04,2019
"10.1186/s13071-019-3799-7","Springer Science and Business Media LLC","journal-article",2019-11-21,2019
"10.1186/s13059-019-1865-2","Springer Science and Business Media LLC","journal-article",2019-12-13,2019
"10.1016/j.ijpsycho.2019.11.002","Elsevier BV","journal-article",2019-11-13,2019
"10.1038/s41598-019-53105-5","Springer Science and Business Media LLC","journal-article",2019-11-12,2019
"10.1073/pnas.1908291116","Proceedings of the National Academy of Sciences","journal-article",2019-11-26,2019
"10.1016/j.neuroimage.2019.116328","Elsevier BV","journal-article",2019-11-03,2019
"10.1002/ece3.5668","Wiley","journal-article",2019-09-27,2019
"10.1016/j.jsb.2019.107405","Elsevier BV","journal-article",2019-10-16,2019
"10.1371/journal.pbio.3000492","Public Library of Science (PLoS)","journal-article",2019-10-18,2019
"10.1016/j.str.2019.08.012","Elsevier BV","journal-article",2019-09-12,2019
"10.1093/bioinformatics/btz915","Oxford University Press (OUP)","journal-article",2019-12-10,2019
"10.1371/journal.pcbi.1007382","Public Library of Science (PLoS)","journal-article",2019-10-30,2019
"10.1038/s41559-019-1059-z","Springer Science and Business Media LLC","journal-article",2019-12-16,2019
"10.1016/j.biosystems.2019.104092","Elsevier BV","journal-article",2020-01-07,2020
"10.1002/1873-3468.13688","Wiley","journal-article",2019-11-26,2019
"10.1038/s41467-019-12931-x","Springer Science and Business Media LLC","journal-article",2019-10-30,2019
"10.1371/journal.pbio.3000599","Public Library of Science (PLoS)","journal-article",2020-01-16,2020
"10.1093/nar/gkz968","Oxford University Press (OUP)","journal-article",2019-11-12,2019
"10.1073/pnas.1907513116","Proceedings of the National Academy of Sciences","journal-article",2019-12-17,2019
"10.1186/s13073-019-0693-z","Springer Science and Business Media LLC","journal-article",2019-12-31,2019
"10.1186/s12885-019-6468-5","Springer Science and Business Media LLC","journal-article",2019-12-21,2019
"10.1371/journal.pcbi.1007524","Public Library of Science (PLoS)","journal-article",2019-12-19,2019
"10.1016/j.devcel.2019.12.002","Elsevier BV","journal-article",2019-12-26,2019
"10.1002/hbm.24833","Wiley","journal-article",2019-10-25,2019
"10.1002/1878-0261.12610","Wiley","journal-article",2019-12-07,2019
"10.1186/s12859-019-3316-1","Springer Science and Business Media LLC","journal-article",2020-01-14,2020
"10.1093/bioinformatics/btz843","Oxford University Press (OUP)","journal-article",2019-11-18,2019
"10.1021/acschembio.9b01005","American Chemical Society (ACS)","journal-article",2020-01-06,2020
"10.1038/s41598-019-55431-0","Springer Science and Business Media LLC","journal-article",2019-12-19,2019
"10.1534/g3.119.400785","Genetics Society of America","journal-article",2019-11-14,2019
"10.1038/s41598-019-54618-9","Springer Science and Business Media LLC","journal-article",2019-11-29,2019
"10.3389/fgene.2019.01219","Frontiers Media SA","journal-article",2019-11-22,2019
"10.1126/sciadv.aax4761","American Association for the Advancement of Science (AAAS)","journal-article",2019-10-30,2019
"10.1002/ajb2.1380","Wiley","journal-article",2019-10-30,2019
"10.1007/s00213-019-05354-5","Springer Science and Business Media LLC","journal-article",2019-10-16,2019
"10.1017/s0950268819002267","Cambridge University Press (CUP)","journal-article",2020-01-10,2020
"10.1162/jocn_a_01517","MIT Press - Journals","journal-article",2019-12-18,2019
"10.1093/molbev/msz234","Oxford University Press (OUP)","journal-article",2019-10-28,2019
"10.7554/elife.48063","eLife Sciences Publications, Ltd","journal-article",2019-11-11,2019
"10.7554/elife.47686","eLife Sciences Publications, Ltd","journal-article",2019-12-05,2019
"10.1002/pmic.201900147","Wiley","journal-article",2019-10-28,2019
"10.1242/jcs.232330","The Company of Biologists","journal-article",2019-06-26,2019
"10.7554/elife.51447","eLife Sciences Publications, Ltd","journal-article",2019-12-10,2019
"10.1111/mpp.12886","Wiley","journal-article",2019-11-08,2019
"10.1016/j.cell.2019.10.011","Elsevier BV","journal-article",2019-11-01,2019
"10.1016/j.neuroimage.2019.116486","Elsevier BV","journal-article",2019-12-23,2019
"10.1523/eneuro.0124-19.2019","Society for Neuroscience","journal-article",2019-10-23,2019
"10.1038/s41598-019-54706-w","Springer Science and Business Media LLC","journal-article",2019-12-04,2019
"10.1016/j.bone.2019.115104","Elsevier BV","journal-article",2019-11-03,2019
"10.1261/rna.072199.119","Cold Spring Harbor Laboratory","journal-article",2019-10-25,2019
"10.1167/19.12.23","Association for Research in Vision and Ophthalmology (ARVO)","journal-article",2019-10-28,2019
"10.1038/s41598-019-54887-4","Springer Science and Business Media LLC","journal-article",2019-12-10,2019
"10.1371/journal.pone.0215343","Public Library of Science (PLoS)","journal-article",2019-11-05,2019
"10.1016/j.foodqual.2019.103836","Elsevier BV","journal-article",2019-10-26,2019
"10.1523/jneurosci.0993-19.2019","Society for Neuroscience","journal-article",2020-01-02,2020
"10.1016/j.heliyon.2019.e02680","Elsevier BV","journal-article",2019-10-21,2019
"10.1016/j.celrep.2019.10.056","Elsevier BV","journal-article",2019-11-19,2019
"10.1371/journal.pone.0215261","Public Library of Science (PLoS)","journal-article",2019-07-22,2019
"10.1038/s41398-019-0674-4","Springer Science and Business Media LLC","journal-article",2019-12-10,2019
"10.1158/1535-7163.mct-19-0330","American Association for Cancer Research (AACR)","journal-article",2019-11-30,2019
"10.1038/s41559-019-0993-0","Springer Science and Business Media LLC","journal-article",2019-10-14,2019
"10.1534/g3.119.400970","Genetics Society of America","journal-article",2019-12-24,2019
"10.1093/bioinformatics/btz858","Oxford University Press (OUP)","journal-article",2020-01-06,2020
"10.1371/journal.pone.0215269","Public Library of Science (PLoS)","journal-article",2019-10-30,2019
"10.1093/gigascience/giz121","Oxford University Press (OUP)","journal-article",2019-10-01,2019
"10.1186/s12859-019-3096-7","Springer Science and Business Media LLC","journal-article",2019-10-28,2019
"10.1371/journal.pone.0215341","Public Library of Science (PLoS)","journal-article",2020-01-16,2020
"10.1186/s12870-019-2038-x","Springer Science and Business Media LLC","journal-article",2019-10-15,2019
"10.1002/path.5379","Wiley","journal-article",2019-12-27,2019
"10.1016/j.dcn.2019.100728","Elsevier BV","journal-article",2019-11-05,2019
"10.1371/journal.pgen.1008501","Public Library of Science (PLoS)","journal-article",2019-12-27,2019
"10.1073/pnas.1905491116","Proceedings of the National Academy of Sciences","journal-article",2019-11-19,2019
"10.1038/s41467-019-13737-7","Springer Science and Business Media LLC","journal-article",2019-12-20,2019
"10.1111/mec.15287","Wiley","journal-article",2019-10-24,2019
"10.1371/journal.pone.0215042","Public Library of Science (PLoS)","journal-article",2019-12-30,2019
"10.1002/ece3.5880","Wiley","journal-article",2019-12-09,2019
"10.1111/1365-2656.13127","Wiley","journal-article",2019-11-20,2019
"10.1002/cne.24850","Wiley","journal-article",2019-12-31,2019
"10.1186/s12859-019-3156-z","Springer Science and Business Media LLC","journal-article",2019-11-21,2019
"10.1002/ece3.5782","Wiley","journal-article",2019-12-04,2019
"10.1128/mbio.01984-19","American Society for Microbiology","journal-article",2019-11-18,2019
"10.1371/journal.pone.0215421","Public Library of Science (PLoS)","journal-article",2019-11-05,2019
"10.1002/jgc4.1194","Wiley","journal-article",2019-11-26,2019
"10.1111/acel.13041","Wiley","journal-article",2019-09-27,2019
"10.1162/neco_a_01249","MIT Press - Journals","journal-article",2019-11-09,2019
"10.3390/bs9110115","MDPI AG","journal-article",2019-11-15,2019
"10.1007/s12038-019-9963-6","Springer Science and Business Media LLC","journal-article",2019-11-06,2019
"10.1007/s11033-019-05127-5","Springer Science and Business Media LLC","journal-article",2019-10-28,2019
"10.1128/aac.02195-19","American Society for Microbiology","journal-article",2020-01-10,2020
"10.1371/journal.pone.0215192","Public Library of Science (PLoS)","journal-article",2019-11-20,2019
"10.1371/journal.pcbi.1007384","Public Library of Science (PLoS)","journal-article",2019-10-25,2019
"10.1371/journal.pone.0227064","Public Library of Science (PLoS)","journal-article",2020-01-03,2020
"10.1371/journal.pntd.0007338","Public Library of Science (PLoS)","journal-article",2019-10-23,2019
"10.1111/2041-210x.13328","Wiley","journal-article",2019-12-03,2019
"10.7554/elife.47110","eLife Sciences Publications, Ltd","journal-article",2019-10-28,2019
"10.1371/journal.pone.0224243","Public Library of Science (PLoS)","journal-article",2019-11-25,2019
"10.1016/j.funeco.2019.100865","Elsevier BV","journal-article",2019-10-25,2019
"10.1073/pnas.1909821116","Proceedings of the National Academy of Sciences","journal-article",2019-10-30,2019
"10.1038/s41592-019-0598-1","Springer Science and Business Media LLC","journal-article",2019-10-21,2019
"10.3389/fpsyg.2019.02511","Frontiers Media SA","journal-article",2019-11-05,2019
"10.1093/gbe/evz258","Oxford University Press (OUP)","journal-article",2019-12-11,2019
"10.1111/evo.13883","Wiley","journal-article",2019-11-16,2019
"10.1016/j.cub.2019.09.027","Elsevier BV","journal-article",2019-11-03,2019
"10.1016/j.celrep.2019.10.108","Elsevier BV","journal-article",2019-11-26,2019
"10.1016/j.molp.2019.11.005","Elsevier BV","journal-article",2019-11-22,2019
"10.1093/jmicro/dfz033","Oxford University Press (OUP)","journal-article",2019-08-29,2019
"10.1371/journal.pone.0214979","Public Library of Science (PLoS)","journal-article",2019-12-17,2019
"10.1038/s41562-019-0759-3","Springer Science and Business Media LLC","journal-article",2019-10-28,2019
"10.1016/j.dcn.2019.100743","Elsevier BV","journal-article",2019-12-09,2019
"10.1007/s11481-019-09885-8","Springer Science and Business Media LLC","journal-article",2019-12-04,2019
"10.1021/acs.jproteome.9b00694","American Chemical Society (ACS)","journal-article",2019-11-18,2019
"10.1016/j.jbtep.2019.101546","Elsevier BV","journal-article",2019-12-25,2019
"10.1038/s41598-019-53952-2","Springer Science and Business Media LLC","journal-article",2019-11-20,2019
"10.1016/j.molcel.2019.10.005","Elsevier BV","journal-article",2019-11-05,2019
"10.1093/bioinformatics/btz859","Oxford University Press (OUP)","journal-article",2019-11-18,2019
"10.1016/j.celrep.2019.12.005","Elsevier BV","journal-article",2020-01-07,2020
"10.1038/s41467-019-13163-9","Springer Science and Business Media LLC","journal-article",2019-11-27,2019
"10.1371/journal.pone.0215415","Public Library of Science (PLoS)","journal-article",2019-12-10,2019
"10.1371/journal.pcbi.1006997","Public Library of Science (PLoS)","journal-article",2019-12-19,2019
"10.1123/jmpb.2019-0024","Human Kinetics","journal-article",2019-12-04,2019
"10.1093/gbe/evz262","Oxford University Press (OUP)","journal-article",2019-11-25,2019
"10.1111/tpj.14670","Wiley","journal-article",2020-01-07,2020
"10.1371/journal.pone.0215493","Public Library of Science (PLoS)","journal-article",2019-10-25,2019
"10.1091/mbc.e19-06-0317","American Society for Cell Biology (ASCB)","journal-article",2019-11-06,2019
"10.1371/journal.pgen.1008126","Public Library of Science (PLoS)","journal-article",2019-12-19,2019
"10.1111/opo.12648","Wiley","journal-article",2019-11-07,2019
"10.1371/journal.pbio.3000528","Public Library of Science (PLoS)","journal-article",2019-11-21,2019
"10.1111/ejn.14620","Wiley","journal-article",2019-11-15,2019
"10.1073/pnas.1907982116","Proceedings of the National Academy of Sciences","journal-article",2019-11-12,2019
"10.1016/j.isci.2020.100848","Elsevier BV","journal-article",2020-01-17,2020
"10.7554/elife.48293","eLife Sciences Publications, Ltd","journal-article",2019-11-18,2019
"10.1038/s41598-019-46840-2","Springer Science and Business Media LLC","journal-article",2019-07-23,2019
"10.1007/s00213-019-05426-6","Springer Science and Business Media LLC","journal-article",2019-12-20,2019
"10.1098/rspb.2019.2070","The Royal Society","journal-article",2019-11-27,2019
"10.1098/rsos.191268","The Royal Society","journal-article",2019-12-11,2019
"10.7554/elife.46566","eLife Sciences Publications, Ltd","journal-article",2019-07-22,2019
"10.1371/journal.pgen.1008508","Public Library of Science (PLoS)","journal-article",2019-12-09,2019
"10.1002/mds.27873","Wiley","journal-article",2019-10-29,2019
"10.5539/gjhs.v11n13p25","Canadian Center of Science and Education","journal-article",2019-11-03,2019
"10.1021/acssynbio.9b00142","American Chemical Society (ACS)","journal-article",2019-07-12,2019
"10.1104/pp.19.00760","American Society of Plant Biologists (ASPB)","journal-article",2020-01-15,2020
"10.1093/nar/gkz1085","Oxford University Press (OUP)","journal-article",2019-11-05,2019
"10.1162/nol_a_00003","MIT Press - Journals","journal-article",2019-12-18,2019
"10.1016/j.chom.2019.08.018","Elsevier BV","journal-article",2019-10-10,2019
"10.1186/s13148-019-0769-z","Springer Science and Business Media LLC","journal-article",2019-11-28,2019
"10.1371/journal.pone.0215795","Public Library of Science (PLoS)","journal-article",2019-10-29,2019
"10.1093/nar/gkz954","Oxford University Press (OUP)","journal-article",2019-10-25,2019
"10.1186/s13148-019-0736-8","Springer Science and Business Media LLC","journal-article",2019-10-23,2019
"10.1186/s40793-019-0348-0","Springer Science and Business Media LLC","journal-article",2020-01-17,2020
"10.1371/journal.pbio.3000242","Public Library of Science (PLoS)","journal-article",2019-12-05,2019
"10.3389/fpls.2019.01353","Frontiers Media SA","journal-article",2019-10-25,2019
"10.1002/cne.24779","Wiley","journal-article",2019-10-06,2019
"10.1371/journal.pone.0216018","Public Library of Science (PLoS)","journal-article",2019-12-10,2019
"10.1038/s41588-019-0530-8","Springer Science and Business Media LLC","journal-article",2019-11-25,2019
"10.1093/nargab/lqz007","Oxford University Press (OUP)","journal-article",2019-10-05,2019
"10.1590/0074-02760190105","FapUNIFESP (SciELO)","journal-article",2019-08-03,2019
"10.1093/ve/vez024","Oxford University Press (OUP)","journal-article",2019-11-19,2019
"10.7554/elife.49258","eLife Sciences Publications, Ltd","journal-article",2019-10-24,2019
"10.1016/j.neuroimage.2019.116449","Elsevier BV","journal-article",2019-12-20,2019
"10.1186/s13059-019-1895-9","Springer Science and Business Media LLC","journal-article",2019-12-16,2019
"10.1073/pnas.1906729116","Proceedings of the National Academy of Sciences","journal-article",2019-11-14,2019
"10.1093/geroni/igz038.397","Oxford University Press (OUP)","journal-article",2019-11-11,2019
"10.1186/s12864-019-6436-0","Springer Science and Business Media LLC","journal-article",2020-01-08,2020
"10.1093/cercor/bhz247","Oxford University Press (OUP)","journal-article",2019-10-02,2019
"10.1101/gr.251678.119","Cold Spring Harbor Laboratory","journal-article",2019-12-06,2019
"10.1007/s00122-019-03424-y","Springer Science and Business Media LLC","journal-article",2019-09-18,2019
"10.1038/s41396-019-0582-x","Springer Science and Business Media LLC","journal-article",2020-01-17,2020
"10.1371/journal.pgen.1008550","Public Library of Science (PLoS)","journal-article",2020-01-16,2020
"10.1186/s12859-019-3182-x","Springer Science and Business Media LLC","journal-article",2019-11-08,2019
"10.1016/j.chest.2019.12.012","Elsevier BV","journal-article",2020-01-15,2020
"10.1016/j.neubiorev.2019.11.008","Elsevier BV","journal-article",2019-11-17,2019
"10.1038/s41557-019-0369-8","Springer Science and Business Media LLC","journal-article",2019-11-25,2019
"10.1186/s12859-019-3220-8","Springer Science and Business Media LLC","journal-article",2019-12-17,2019
"10.1038/s41598-019-49209-7","Springer Science and Business Media LLC","journal-article",2019-09-05,2019
"10.1242/jeb.208785","The Company of Biologists","journal-article",2019-10-04,2019
"10.1162/netn_a_00118","MIT Press - Journals","journal-article",2020-01-07,2020
"10.1371/journal.pone.0216023","Public Library of Science (PLoS)","journal-article",2019-12-04,2019
"10.1016/j.immuni.2019.11.003","Elsevier BV","journal-article",2019-11-19,2019
"10.1093/bioinformatics/btz956","Oxford University Press (OUP)","journal-article",2019-12-24,2019
"10.1007/s00265-019-2781-x","Springer Science and Business Media LLC","journal-article",2019-12-13,2019
"10.1093/bioinformatics/btz832","Oxford University Press (OUP)","journal-article",2019-11-12,2019
"10.1002/aur.2236","Wiley","journal-article",2019-11-09,2019
"10.1017/s0033291719003039","Cambridge University Press (CUP)","journal-article",2019-10-29,2019
"10.1016/j.str.2019.12.007","Elsevier BV","journal-article",2020-01-06,2020
"10.1002/jia2.25437","Wiley","journal-article",2019-12-19,2019
"10.1158/1055-9965.epi-19-0407","American Association for Cancer Research (AACR)","journal-article",2019-11-22,2019
"10.1016/j.bonr.2019.100238","Elsevier BV","journal-article",2019-12-13,2019
"10.1186/s12859-019-3077-x","Springer Science and Business Media LLC","journal-article",2019-12-02,2019
"10.7554/elife.47214","eLife Sciences Publications, Ltd","journal-article",2019-11-18,2019
"10.1093/intbio/zyz030","Oxford University Press (OUP)","journal-article",2019-12-18,2019
"10.1016/j.biopsych.2019.10.011","Elsevier BV","journal-article",2019-10-29,2019
"10.1111/tpj.14584","Wiley","journal-article",2019-10-24,2019
"10.1371/journal.pone.0216266","Public Library of Science (PLoS)","journal-article",2019-11-07,2019
"10.1016/j.isci.2019.10.054","Elsevier BV","journal-article",2019-11-03,2019
"10.1002/cyto.b.21860","Wiley","journal-article",2020-01-09,2020
"10.1371/journal.pone.0223964","Public Library of Science (PLoS)","journal-article",2019-11-13,2019
"10.1371/journal.pone.0216104","Public Library of Science (PLoS)","journal-article",2019-12-16,2019
"10.1186/s12936-019-2875-y","Springer Science and Business Media LLC","journal-article",2019-07-17,2019
"10.1038/s41598-019-54051-y","Springer Science and Business Media LLC","journal-article",2019-11-26,2019
"10.1073/pnas.1906694116","Proceedings of the National Academy of Sciences","journal-article",2019-12-12,2019
"10.1038/s41598-019-51058-3","Springer Science and Business Media LLC","journal-article",2019-10-08,2019
"10.1523/eneuro.0411-19.2019","Society for Neuroscience","journal-article",2019-12-13,2019
"10.1242/jeb.215400","The Company of Biologists","journal-article",2020-01-03,2020
"10.1016/j.ydbio.2019.10.037","Elsevier BV","journal-article",2019-11-02,2019
"10.1111/ele.13434","Wiley","journal-article",2019-12-04,2019
"10.1038/s41598-019-52578-8","Springer Science and Business Media LLC","journal-article",2019-11-15,2019
"10.1016/j.neuron.2019.12.025","Elsevier BV","journal-article",2020-01-14,2020
"10.1093/nar/gkz908","Oxford University Press (OUP)","journal-article",2019-10-02,2019
"10.1016/j.ifacol.2019.12.265","Elsevier BV","journal-article",2019-12-26,2019
"10.1371/journal.pone.0216580","Public Library of Science (PLoS)","journal-article",2019-10-23,2019
"10.1242/dev.182568","The Company of Biologists","journal-article",2019-12-20,2019
"10.7883/yoken.jjid.2019.163","Editorial Committee of Japanese Journal of Infectious Diseases, National Institute of Infectious Dis","journal-article",2019-10-30,2019
"10.7554/elife.52355","eLife Sciences Publications, Ltd","journal-article",2019-12-19,2019
"10.1016/j.isci.2019.10.063","Elsevier BV","journal-article",2019-11-03,2019
"10.1016/j.celrep.2019.09.078","Elsevier BV","journal-article",2019-11-05,2019
"10.1016/j.bpsc.2019.11.013","Elsevier BV","journal-article",2019-12-10,2019
"10.1111/mmi.14434","Wiley","journal-article",2019-11-27,2019
"10.1089/ars.2019.7816","Mary Ann Liebert Inc","journal-article",2020-01-05,2020
"10.1038/s41598-019-52860-9","Springer Science and Business Media LLC","journal-article",2019-11-11,2019
"10.1371/journal.ppat.1008129","Public Library of Science (PLoS)","journal-article",2019-12-12,2019
"10.1093/brain/awz361","Oxford University Press (OUP)","journal-article",2019-12-13,2019
"10.1242/jeb.205690","The Company of Biologists","journal-article",2019-12-13,2019
"10.3389/fnins.2019.01164","Frontiers Media SA","journal-article",2019-11-15,2019
"10.1371/journal.pone.0224938","Public Library of Science (PLoS)","journal-article",2019-11-11,2019
"10.1371/journal.pone.0216513","Public Library of Science (PLoS)","journal-article",2019-12-26,2019
"10.1021/acssensors.9b00796","American Chemical Society (ACS)","journal-article",2019-12-24,2019
"10.1186/s13059-019-1813-1","Springer Science and Business Media LLC","journal-article",2019-10-25,2019
"10.1371/journal.pone.0225272","Public Library of Science (PLoS)","journal-article",2019-12-04,2019
"10.1534/g3.119.400909","Genetics Society of America","journal-article",2019-12-17,2019
"10.1016/j.bspc.2019.101760","Elsevier BV","journal-article",2019-11-14,2019
"10.1038/s41467-019-13542-2","Springer Science and Business Media LLC","journal-article",2019-12-11,2019
"10.7554/elife.50541","eLife Sciences Publications, Ltd","journal-article",2019-12-02,2019
"10.1523/eneuro.0255-19.2019","Society for Neuroscience","journal-article",2020-01-06,2020
"10.1242/dmm.040170","The Company of Biologists","journal-article",2019-11-14,2019
"10.1523/jneurosci.1100-19.2019","Society for Neuroscience","journal-article",2019-12-12,2019
"10.1073/pnas.1908275116","Proceedings of the National Academy of Sciences","journal-article",2019-08-27,2019
"10.1162/jocn_a_01529","MIT Press - Journals","journal-article",2020-01-14,2020
"10.1038/s41598-019-51423-2","Springer Science and Business Media LLC","journal-article",2019-10-16,2019
"10.1186/s12872-019-1259-0","Springer Science and Business Media LLC","journal-article",2019-11-26,2019
"10.1186/s13059-019-1890-1","Springer Science and Business Media LLC","journal-article",2019-12-10,2019
"10.1371/journal.pone.0225500","Public Library of Science (PLoS)","journal-article",2019-12-04,2019
"10.1371/journal.pone.0216762","Public Library of Science (PLoS)","journal-article",2019-11-01,2019
"10.1038/s41467-019-13483-w","Springer Science and Business Media LLC","journal-article",2019-12-04,2019
"10.1186/s41936-019-0134-y","Springer Science and Business Media LLC","journal-article",2019-12-31,2019
"10.1111/1755-0998.13115","Wiley","journal-article",2019-11-04,2019
"10.1073/pnas.1908826116","Proceedings of the National Academy of Sciences","journal-article",2019-12-06,2019
"10.1152/jn.00595.2019","American Physiological Society","journal-article",2019-11-13,2019
"10.7554/elife.48425","eLife Sciences Publications, Ltd","journal-article",2019-10-30,2019
"10.1371/journal.pone.0225838","Public Library of Science (PLoS)","journal-article",2019-12-18,2019
"10.1038/s41467-019-13418-5","Springer Science and Business Media LLC","journal-article",2019-12-16,2019
"10.1016/j.matbio.2019.12.003","Elsevier BV","journal-article",2020-01-07,2020
"10.1038/s41598-019-54063-8","Springer Science and Business Media LLC","journal-article",2019-11-26,2019
"10.1007/s11064-020-02963-x","Springer Science and Business Media LLC","journal-article",2020-01-16,2020
"10.1074/jbc.ra119.011173","American Society for Biochemistry & Molecular Biology (ASBMB)","journal-article",2019-10-16,2019
"10.1093/molbev/msz290","Oxford University Press (OUP)","journal-article",2019-12-06,2019
"10.1093/nar/gkz601","Oxford University Press (OUP)","journal-article",2019-07-01,2019
"10.1038/s41467-019-13721-1","Springer Science and Business Media LLC","journal-article",2019-12-20,2019
"10.1161/strokeaha.119.026170","Ovid Technologies (Wolters Kluwer Health)","journal-article",2019-11-08,2019
"10.1016/j.jalz.2019.09.058","Wiley","journal-article",2019-10-18,2019
"10.1093/nar/gkz1100","Oxford University Press (OUP)","journal-article",2019-11-21,2019
"10.1111/evo.13923","Wiley","journal-article",2020-01-07,2020
"10.1073/pnas.1906355116","Proceedings of the National Academy of Sciences","journal-article",2019-11-23,2019
"10.1016/j.bcp.2019.113693","Elsevier BV","journal-article",2019-11-09,2019
"10.1371/journal.pntd.0007419","Public Library of Science (PLoS)","journal-article",2019-12-12,2019
"10.1099/mgen.0.000313","Microbiology Society","journal-article",2019-11-07,2019
"10.1021/acs.jproteome.9b00328","American Chemical Society (ACS)","journal-article",2019-11-22,2019
"10.3354/esr01022","Inter-Research Science Center","journal-article",2019-12-17,2019
"10.7554/elife.48097","eLife Sciences Publications, Ltd","journal-article",2019-12-23,2019
"10.1038/s41467-019-13174-6","Springer Science and Business Media LLC","journal-article",2019-11-25,2019
"10.1371/journal.pone.0216763","Public Library of Science (PLoS)","journal-article",2019-11-01,2019
"10.1016/j.bja.2019.08.003","Elsevier BV","journal-article",2019-09-03,2019
"10.1093/nar/gkz1059","Oxford University Press (OUP)","journal-article",2019-11-05,2019
"10.1016/j.bpj.2019.07.023","Elsevier BV","journal-article",2019-07-22,2019
"10.1016/j.jsb.2019.107416","Elsevier BV","journal-article",2019-11-11,2019
"10.1371/journal.pone.0216853","Public Library of Science (PLoS)","journal-article",2019-12-10,2019
"10.1111/acel.13092","Wiley","journal-article",2019-12-20,2019
"10.1093/cercor/bhz294","Oxford University Press (OUP)","journal-article",2019-11-02,2019
"10.1038/s41598-019-55255-y","Springer Science and Business Media LLC","journal-article",2019-12-10,2019
"10.1098/rsos.190747","The Royal Society","journal-article",2019-10-30,2019
"10.7554/elife.47809","eLife Sciences Publications, Ltd","journal-article",2019-11-07,2019
"10.1371/journal.pcbi.1007469","Public Library of Science (PLoS)","journal-article",2019-10-25,2019
"10.1016/j.dcn.2019.100732","Elsevier BV","journal-article",2019-11-14,2019
"10.7554/elife.53535","eLife Sciences Publications, Ltd","journal-article",2019-12-09,2019
"10.1371/journal.pone.0224037","Public Library of Science (PLoS)","journal-article",2019-11-06,2019
"10.1093/gbe/evz253","Oxford University Press (OUP)","journal-article",2019-11-18,2019
"10.7554/elife.49138","eLife Sciences Publications, Ltd","journal-article",2019-11-07,2019
"10.1038/s41559-019-1036-6","Springer Science and Business Media LLC","journal-article",2019-11-18,2019
"10.7717/peerj.8199","PeerJ","journal-article",2019-12-18,2019
"10.1016/j.neuroimage.2019.116341","Elsevier BV","journal-article",2019-11-08,2019
"10.1093/cercor/bhz209","Oxford University Press (OUP)","journal-article",2019-08-19,2019
"10.3390/genes10070554","MDPI AG","journal-article",2019-07-22,2019
"10.1371/journal.pcbi.1007451","Public Library of Science (PLoS)","journal-article",2019-11-11,2019
"10.1242/jcs.236141","The Company of Biologists","journal-article",2019-09-27,2019
"10.1371/journal.pntd.0007430","Public Library of Science (PLoS)","journal-article",2019-12-16,2019
"10.1016/j.cub.2019.10.017","Elsevier BV","journal-article",2019-11-21,2019
"10.1093/bioinformatics/btz865","Oxford University Press (OUP)","journal-article",2019-11-19,2019
"10.1016/j.neuron.2019.10.002","Elsevier BV","journal-article",2019-11-21,2019
"10.1107/s2052252519012661","International Union of Crystallography (IUCr)","journal-article",2019-10-24,2019
"10.1186/s12864-019-6425-3","Springer Science and Business Media LLC","journal-article",2020-01-08,2020
"10.1126/sciadv.aax9183","American Association for the Advancement of Science (AAAS)","journal-article",2019-10-30,2019
"10.1371/journal.pbio.3000554","Public Library of Science (PLoS)","journal-article",2019-12-02,2019
"10.1073/pnas.1908600116","Proceedings of the National Academy of Sciences","journal-article",2019-12-06,2019
"10.1093/nargab/lqz016","Oxford University Press (OUP)","journal-article",2019-11-14,2019
"10.1093/jrr/rrz074","Oxford University Press (OUP)","journal-article",2019-10-30,2019
"10.1002/aur.2232","Wiley","journal-article",2019-11-14,2019
"10.1038/s41388-019-1098-6","Springer Science and Business Media LLC","journal-article",2019-11-13,2019
"10.1016/j.celrep.2019.11.065","Elsevier BV","journal-article",2019-12-17,2019
"10.1016/j.yhbeh.2019.104602","Elsevier BV","journal-article",2019-12-30,2019
"10.1371/journal.pgen.1008461","Public Library of Science (PLoS)","journal-article",2019-11-07,2019
"10.1073/pnas.1916204116","Proceedings of the National Academy of Sciences","journal-article",2019-12-10,2019
"10.1038/s41380-019-0576-0","Springer Science and Business Media LLC","journal-article",2019-11-08,2019
"10.1161/atvbaha.119.313391","Ovid Technologies (Wolters Kluwer Health)","journal-article",2019-12-12,2019
"10.1038/s41598-019-53066-9","Springer Science and Business Media LLC","journal-article",2019-11-14,2019
"10.1038/s41467-019-13085-6","Springer Science and Business Media LLC","journal-article",2019-11-08,2019
"10.1016/j.biopsych.2019.09.031","Elsevier BV","journal-article",2019-10-24,2019
